method,Internal_ID,Annotation_ID,Metabolite,MZ,Adduct,hmdbId,hmdbIdSpecificity,chebiId,pubChemId,smiles,inChI,inChIKey,chemicalFormula,adduct of formula,LinkedCompounds
HP,"Annotation__20220908__N1,N12-Diacetylspermine__g9axe8vU","N1,N12-Diacetylspermine","N1,N12-Diacetylspermine",287.2441524,[M+H]+,HMDB0002172,1,CHEBI:28101,132680,CC(=O)NCCCNCCCCNCCCNC(=O)C,"InChI=1S/C14H30N4O2/c1-13(19)17-11-5-9-15-7-3-4-8-16-10-6-12-18-14(2)20/h15-16H,3-12H2,1-2H3,(H,17,19)(H,18,20)",NPDTUDWGJMBVEP-UHFFFAOYSA-N,C14H30N4O2,[M],mxp1224
HP,Annotation__20220908__N1-Acetylspermidine__qaGjYHEt,N1-Acetylspermidine,N1-Acetylspermidine,188.1757384,[M+H]+,HMDB0001276,1,CHEBI:17927,496,CC(=O)NCCCNCCCCN,"InChI=1S/C9H21N3O/c1-9(13)12-8-4-7-11-6-3-2-5-10/h11H,2-8,10H2,1H3,(H,12,13)",MQTAVJHICJWXBR-UHFFFAOYSA-N,C9H21N3O,[M],mxp0901
HP,Annotation__20220908__DMGV__sndP4f2e,DMGV,DMGV,202.1186184,[M+H]+,HMDB0240212,1,,101535539,CN(C)C(=NCCCC(=O)C(=O)O)N,"InChI=1S/C8H15N3O3/c1-11(2)8(9)10-5-3-4-6(12)7(13)14/h3-5H2,1-2H3,(H2,9,10)(H,13,14)",GLWRPXRMUUZNMD-UHFFFAOYSA-N,C8H15N3O3,[M],mxp1183
HP,Annotation__20220908__sn-Glycero-3-phosphocholine__Vhi3hbRA,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine,258.1101034,[M+H]+,HMDB0000086,1,CHEBI:16870,657272,C[N+](C)(C)CCOP(=O)([O-])OC[C@@H](CO)O,"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/t8-/m1/s1",SUHOQUVVVLNYQR-MRVPVSSYSA-N,C8H20NO6P,[M],mxp0169
HP,Annotation__20220908__Taurine__r3dHtNpZ,Taurine,Taurine,126.0219424,[M+H]+,HMDB0000251,1,CHEBI:15891,1123,C(CS(=O)(=O)O)N,"InChI=1S/C2H7NO3S/c3-1-2-7(4,5)6/h1-3H2,(H,4,5,6)",XOAAWQZATWQOTB-UHFFFAOYSA-N,C2H7NO3S,[M],mxp0140
HP,Annotation__20220908__TrimethylamineN-oxide__B7MkvUZM,Trimethylamine N-oxide,Trimethylamine N-oxide,76.07569042,[M+H]+,HMDB0000925,1,CHEBI:15724,1145,C[N+](C)(C)[O-],"InChI=1S/C3H9NO/c1-4(2,3)5/h1-3H3",UYPYRKYUKCHHIB-UHFFFAOYSA-N,C3H9NO,[M],mxp0176
HP,Annotation__20220908__Triethanolamine__Qsqd3pEx,Triethanolamine,Triethanolamine,150.1124704,[M+H]+,HMDB0032538,1,CHEBI:28621,7618,C(CO)N(CCO)CCO,"InChI=1S/C6H15NO3/c8-4-1-7(2-5-9)3-6-10/h8-10H,1-6H2",GSEJCLTVZPLZKY-UHFFFAOYSA-N,C6H15NO3,[M],mxp1244
HP,Annotation__20220908__Tributylamine__96TnBk8X,Tributylamine,Tributylamine,186.2216254,[M+H]+,,,,7622,CCCCN(CCCC)CCCC,"InChI=1S/C12H27N/c1-4-7-10-13(11-8-5-2)12-9-6-3/h4-12H2,1-3H3",IMFACGCPASFAPR-UHFFFAOYSA-N,C12H27N,[M],mxp1827
HP,Annotation__20220908__Tridecylamine__FLPKUpQr,Tridecylamine,Tridecylamine,200.2372754,[M+H]+,,,,40761,CCCCCCCCCCCCCN,"InChI=1S/C13H29N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14/h2-14H2,1H3",ABVVEAHYODGCLZ-UHFFFAOYSA-N,C13H29N,[M],mxp1819
HP,Annotation__20220908__Carnitine__JTwRCrVr,Carnitine,Carnitine,162.1124704,[M+H]+,HMDB0000062,1,CHEBI:16347,10917,C[N+](C)(C)C[C@@H](CC(=O)[O-])O,"InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3/t6-/m1/s1",PHIQHXFUZVPYII-ZCFIWIBFSA-N,C7H15NO3,[M],mxp0197
HP,Annotation__20220908__Acetylcholine__SXy6PwEu,Acetylcholine,Acetylcholine,146.1175554,[M]+,HMDB0000895,1,CHEBI:15355,187,CC(=O)OCC[N+](C)(C)C,"InChI=1S/C7H16NO2/c1-7(9)10-6-5-8(2,3)4/h5-6H2,1-4H3/q+1",OIPILFWXSMYKGL-UHFFFAOYSA-N,C7H16NO2+,[M]+,mxp0170
HP,Annotation__20220908__Choline__3ebaB5yc,Choline,Choline,104.1069904,[M]+,HMDB0000097,1,CHEBI:15354,305,C[N+](C)(C)CCO,"InChI=1S/C5H14NO/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3/q+1",OEYIOHPDSNJKLS-UHFFFAOYSA-N,C5H14NO+,[M]+,mxp0166
HP,Annotation__20220908__Cholinephosphate__TzFLyH7g,Choline phosphate,Choline phosphate,184.0733234,[M+H]+,HMDB0001565,1,CHEBI:18132,135437,C[N+](C)(C)CCOP(=O)(O)[O-],"InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)",YHHSONZFOIEMCP-UHFFFAOYSA-N,C5H14NO4P,[M],mxp0167
HP,"Annotation__20220908__N,N-Dicyclohexylamine__LUmwyYjj","N,N-Dicyclohexylamine","N,N-Dicyclohexylamine",182.1903254,[M+H]+,,,CHEBI:34694,7582,C1CCC(CC1)NC2CCCCC2,"InChI=1S/C12H23N/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h11-13H,1-10H2",XBPCUCUWBYBCDP-UHFFFAOYSA-N,C12H23N,[M],mxp1849
HP,Annotation__20220908__Metformin__dpyrBH22,Metformin,Metformin,130.1087214,[M+H]+,HMDB0001921,1,CHEBI:6801,4091,CN(C)C(=N)N=C(N)N,"InChI=1S/C4H11N5/c1-9(2)4(7)8-3(5)6/h1-2H3,(H5,5,6,7,8)",XZWYZXLIPXDOLR-UHFFFAOYSA-N,C4H11N5,[M],mxp0953
HP,Annotation__20220908__Methylguanidine__ouBvmLTK,Methylguanidine,Methylguanidine,74.07127342,[M+H]+,HMDB0001522,1,CHEBI:16628,10111,CN=C(N)N,"InChI=1S/C2H7N3/c1-5-2(3)4/h1H3,(H4,3,4,5)",CHJJGSNFBQVOTG-UHFFFAOYSA-N,C2H7N3,[M],mxp1209
HP,Annotation__20220908__5-Acetylamino-6-amino-3-methyluracil__5tUTJYTG,5-Acetylamino-6-amino-3-methyluracil,5-Acetylamino-6-amino-3-methyluracil,199.0825674,[M+H]+,HMDB0004400,1,CHEBI:80473,88299,CC(=O)NC1=C(NC(=O)N(C1=O)C)N,"InChI=1S/C7H10N4O3/c1-3(12)9-4-5(8)10-7(14)11(2)6(4)13/h8H2,1-2H3,(H,9,12)(H,10,14)",POQOTWQIYYNXAT-UHFFFAOYSA-N,C7H10N4O3,[M],mxp1384
HP,Annotation__20220908__Myo-inositol__m6U8cTFo,Myo-inositol,Myo-inositol,203.0526114,[M+Na]+,HMDB0000211,1,CHEBI:17268,892,C1(C(C(C(C(C1O)O)O)O)O)O,InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H,CDAISMWEOUEBRE-UHFFFAOYSA-N,C6H12O6,[M],mxp0109
HP,Annotation__20220908__Creatinine__cc9vCgDC,Creatinine,Creatinine,114.0661884,[M+H]+,HMDB0000562,1,CHEBI:16737,137319715,CN1CC(=O)NC1=N,"InChI=1S/C4H7N3O/c1-7-2-3(8)6-4(7)5/h2H2,1H3,(H2,5,6,8)",DDRJAANPRJIHGJ-UHFFFAOYSA-N,C4H7N3O,[M],mxp0173
HP,"Annotation__20220908__(E,E)-Trichostachine__XjWduL3h","(E,E)-Trichostachine","(E,E)-Trichostachine",272.1281204,[M+H]+,HMDB0029374,1,CHEBI:9691,636537,C1CCN(C1)C(=O)/C=C/C=C/C2=CC3=C(C=C2)OCO3,"InChI=1S/C16H17NO3/c18-16(17-9-3-4-10-17)6-2-1-5-13-7-8-14-15(11-13)20-12-19-14/h1-2,5-8,11H,3-4,9-10,12H2/b5-1+,6-2+",GQIJYUMTOUBHSH-IJIVKGSJSA-N,C16H17NO3,[M],mxp1852
HP,Annotation__20220908__Biliverdin__tSjzQeSq,Biliverdin,Biliverdin,583.2551124,[M+H]+,HMDB0001008,1,CHEBI:17033,5280353,CC\1=C(/C(=C/C2=C(C(=C(N2)/C=C\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/N/C1=C\C4=NC(=O)C(=C4C)C=C)CCC(=O)O,"InChI=1S/C33H34N4O6/c1-7-20-19(6)32(42)37-27(20)14-25-18(5)23(10-12-31(40)41)29(35-25)15-28-22(9-11-30(38)39)17(4)24(34-28)13-26-16(3)21(8-2)33(43)36-26/h7-8,13-15,34-35H,1-2,9-12H2,3-6H3,(H,37,42)(H,38,39)(H,40,41)/b24-13-,27-14-,28-15-",RCNSAJSGRJSBKK-NSQVQWHSSA-N,C33H34N4O6,[M],mxp1309
HP,Annotation__20220908__Arecaidine__e548e7yo,Arecaidine,Arecaidine,142.0862554,[M+H]+,HMDB0030352,1,CHEBI:2813,10355,CN1CCC=C(C1)C(=O)O,"InChI=1S/C7H11NO2/c1-8-4-2-3-6(5-8)7(9)10/h3H,2,4-5H2,1H3,(H,9,10)",DNJFTXKSFAMXQF-UHFFFAOYSA-N,C7H11NO2,[M],mxp1353
HP,Annotation__20220908__Imidazolepropionicacid__ZCwzjbyH,Imidazolepropionic acid,Imidazolepropionic acid,141.0658544,[M+H]+,HMDB0002271,1,CHEBI:72991,70630,C1=C(NC=N1)CCC(=O)O,"InChI=1S/C6H8N2O2/c9-6(10)2-1-5-3-7-4-8-5/h3-4H,1-2H2,(H,7,8)(H,9,10)",ZCKYOWGFRHAZIQ-UHFFFAOYSA-N,C6H8N2O2,[M],mxp1251
HP,Annotation__20220908__Methylimidazoleaceticacid__Nv5RS8Dv,Methylimidazoleacetic acid,Methylimidazoleacetic acid,141.0658544,[M+H]+,HMDB0002820,1,CHEBI:1606,75810,CN1C=C(N=C1)CC(=O)O,"InChI=1S/C6H8N2O2/c1-8-3-5(7-4-8)2-6(9)10/h3-4H,2H2,1H3,(H,9,10)",ZHCKPJGJQOPTLB-UHFFFAOYSA-N,C6H8N2O2,[M],mxp1304
HP,Annotation__20220908__Urocanicacid__F62Sp6tz,Urocanic acid,Urocanic acid,139.0502044,[M+H]+,HMDB0000301,1,CHEBI:30817,736715,C1=C(NC=N1)/C=C/C(=O)O,"InChI=1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5/h1-4H,(H,7,8)(H,9,10)/b2-1+",LOIYMIARKYCTBW-OWOJBTEDSA-N,C6H6N2O2,[M],mxp0753
HP,Annotation__20220908__Metronidazole__5294hYoF,Metronidazole,Metronidazole,172.0716684,[M+H]+,HMDB0015052,1,CHEBI:6909,4173,CC1=NC=C(N1CCO)[N+](=O)[O-],"InChI=1S/C6H9N3O3/c1-5-7-4-6(9(11)12)8(5)2-3-10/h4,10H,2-3H2,1H3",VAOCPAMSLUNLGC-UHFFFAOYSA-N,C6H9N3O3,[M],mxp1082
HP,Annotation__20220908__Lenticin__LgM5uLEb,Lenticin,Lenticin,247.1441044,[M+H]+,HMDB0061115,1,CHEBI:5832,442106,C[N+](C)(C)[C@@H](CC1=CNC2=CC=CC=C21)C(=O)[O-],"InChI=1S/C14H18N2O2/c1-16(2,3)13(14(17)18)8-10-9-15-12-7-5-4-6-11(10)12/h4-7,9,13,15H,8H2,1-3H3/t13-/m0/s1",AOHCBEAZXHZMOR-ZDUSSCGKSA-N,C14H18N2O2,[M],mxp1841
HP,Annotation__20220908__Acisoga__XCSSzGtF,Acisoga,Acisoga,185.1284544,[M+H]+,HMDB0061384,1,,129397,CC(=O)NCCCN1CCCC1=O,"InChI=1S/C9H16N2O2/c1-8(12)10-5-3-7-11-6-2-4-9(11)13/h2-7H2,1H3,(H,10,12)",OAUYENAPBFTAQT-UHFFFAOYSA-N,C9H16N2O2,[M],mxp1702
HP,Annotation__20220908__Pterin__bZuKKBVv,Pterin,Pterin,164.0566864,[M+H]+,HMDB0000802,1,CHEBI:44992,135398660,C1=CN=C2C(=N1)C(=O)NC(=N2)N,"InChI=1S/C6H5N5O/c7-6-10-4-3(5(12)11-6)8-1-2-9-4/h1-2H,(H3,7,9,10,11,12)",HNXQXTQTPAJEJL-UHFFFAOYSA-N,C6H5N5O,[M],mxp0839
HP,Annotation__20220908__1-Methylnicotinamide__54Qox49F,1-Methyl nicotinamide,1-Methyl nicotinamide,137.0709394,[M]+,HMDB0000699,1,CHEBI:16797,457,C[N+]1=CC=CC(=C1)C(=O)N,"InChI=1S/C7H8N2O/c1-9-4-2-3-6(5-9)7(8)10/h2-5H,1H3,(H-,8,10)/p+1",LDHMAVIPBRSVRG-UHFFFAOYSA-O,C7H9N2O+,[M]+,mxp0190
HP,Annotation__20220908__Niacinamide__45ACRv2Y,Niacinamide,Niacinamide,123.0552894,[M+H]+,HMDB0001406,1,CHEBI:17154,936,C1=CC(=CN=C1)C(=O)N,"InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)",DFPAKSUCGFBDDF-UHFFFAOYSA-N,C6H6N2O,[M],mxp0164
HP,Annotation__20220908__N1-Methyl-2-pyridone-5-carboxamide__B2rXzo5c,N1-Methyl-2-pyridone-5-carboxamide,N1-Methyl-2-pyridone-5-carboxamide,153.0658544,[M+H]+,HMDB0004193,1,CHEBI:27410,69698,CN1C=C(C=CC1=O)C(=O)N,"InChI=1S/C7H8N2O2/c1-9-4-5(7(8)11)2-3-6(9)10/h2-4H,1H3,(H2,8,11)",JLQSXXWTCJPCBC-UHFFFAOYSA-N,C7H8N2O2,[M],mxp1269
HP,Annotation__20220908__4-Pyridoxicacid__fNSwCEnu,4-Pyridoxic acid,4-Pyridoxic acid,184.0604354,[M+H]+,HMDB0000017,1,CHEBI:17405,6723,CC1=NC=C(C(=C1O)C(=O)O)CO,"InChI=1S/C8H9NO4/c1-4-7(11)6(8(12)13)5(3-10)2-9-4/h2,10-11H,3H2,1H3,(H,12,13)",HXACOUQIXZGNBF-UHFFFAOYSA-N,C8H9NO4,[M],mxp0009
HP,Annotation__20220908__Trigonelline__hMoGGu8D,Trigonelline,Trigonelline,138.0549554,[M+H]+,HMDB0000875,1,CHEBI:18123,5570,C[N+]1=CC=CC(=C1)C(=O)[O-],"InChI=1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3",WWNNZCOKKKDOPX-UHFFFAOYSA-N,C7H7NO2,[M],mxp1388
HP,Annotation__20220908__Pyridoxamine__UHMrNaXW,Pyridoxamine,Pyridoxamine,169.0971544,[M+H]+,HMDB0001431,1,CHEBI:16410,1052,CC1=NC=C(C(=C1O)CN)CO,"InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3",NHZMQXZHNVQTQA-UHFFFAOYSA-N,C8H12N2O2,[M],mxp0915
HP,Annotation__20220908__Pyroglutamicacid__n2NL43Ms,Pyroglutamic acid,Pyroglutamic acid,130.0498704,[M+H]+,HMDB0000267,1,CHEBI:18183,7405,C1CC(=O)N[C@@H]1C(=O)O,"InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1",ODHCTXKNWHHXJC-VKHMYHEASA-N,C5H7NO3,[M],mxp0189
HP,Annotation__20220908__Kynurenicacid__gJ3aAG3n,Kynurenic acid,Kynurenic acid,190.0498704,[M+H]+,HMDB0000715,1,CHEBI:18344,3845,C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O,"InChI=1S/C10H7NO3/c12-9-5-8(10(13)14)11-7-4-2-1-3-6(7)9/h1-5H,(H,11,12)(H,13,14)",HCZHHEIFKROPDY-UHFFFAOYSA-N,C10H7NO3,[M],mxp0155
HP,Annotation__20220908__Bilirubin__ipiuqmwP,Bilirubin,Bilirubin,585.2707624,[M+H]+,HMDB0000054,1,CHEBI:16990,5280352,CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)/C=C\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/C=C\4/C(=C(C(=O)N4)C=C)C,"InChI=1S/C33H36N4O6/c1-7-20-19(6)32(42)37-27(20)14-25-18(5)23(10-12-31(40)41)29(35-25)15-28-22(9-11-30(38)39)17(4)24(34-28)13-26-16(3)21(8-2)33(43)36-26/h7-8,13-14,34-35H,1-2,9-12,15H2,3-6H3,(H,36,43)(H,37,42)(H,38,39)(H,40,41)/b26-13-,27-14-",BPYKTIZUTYGOLE-IFADSCNNSA-N,C33H36N4O6,[M],mxp0019
HP,Annotation__20220908__Serotonin__ZtfdKvzC,Serotonin,Serotonin,177.1022394,[M+H]+,HMDB0000259,1,CHEBI:28790,5202,C1=CC2=C(C=C1O)C(=CN2)CCN,"InChI=1S/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2",QZAYGJVTTNCVMB-UHFFFAOYSA-N,C10H12N2O,[M],mxp0143
HP,Annotation__20220908__Allantoin__J6RxsASQ,Allantoin,Allantoin,159.0512674,[M+H]+,HMDB0000462,1,CHEBI:15676,439714,[C@H]1(C(=O)NC(=O)N1)NC(=O)N,"InChI=1S/C4H6N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1H,(H3,5,6,10)(H2,7,8,9,11)/t1-/m0/s1",POJWUDADGALRAB-SFOWXEAESA-N,C4H6N4O3,[M],mxp0152
HP,Annotation__20220908__Warfarin__jBePaSeZ,Warfarin,Warfarin,309.1121364,[M+H]+,HMDB0001935,1,CHEBI:87732,54678486,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,"InChI=1S/C19H16O4/c1-12(20)11-15(13-7-3-2-4-8-13)17-18(21)14-9-5-6-10-16(14)23-19(17)22/h2-10,15,21H,11H2,1H3",PJVWKTKQMONHTI-UHFFFAOYSA-N,C19H16O4,[M],mxp1311
HP,Annotation__20220908__Retinol__XzwvJPwU,Retinol,Retinol,269.2263764,[M-H2O+H]+,HMDB0000305,1,CHEBI:17336,445354,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C,"InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3/b9-6+,12-11+,16-8+,17-13+",FPIPGXGPPPQFEQ-OVSJKPMPSA-N,C20H30O,[M],mxp0756
HP,Annotation__20220908__gamma-Tocopherol__6jngYUdu,gamma-Tocopherol,gamma-Tocopherol,416.3648814,[M]+,HMDB0001492,1,,92729,CC1=C(C=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O,"InChI=1S/C28H48O2/c1-20(2)11-8-12-21(3)13-9-14-22(4)15-10-17-28(7)18-16-25-19-26(29)23(5)24(6)27(25)30-28/h19-22,29H,8-18H2,1-7H3/t21-,22-,28-/m1/s1",QUEDXNHFTDJVIY-DQCZWYHMSA-N,C28H48O2,[M],mxp1808
HP,Annotation__20220908__Glycocholicacid__AG5BztRf,Glycocholic acid,Glycocholic acid,466.3163154,[M+H]+,HMDB0000138,1,CHEBI:17687,10140,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,"InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1",RFDAIACWWDREDC-FRVQLJSFSA-N,C26H43NO6,[M],mxp0088
HP,Annotation__20220908__GlycodeoxycholicacidGlycochenodeoxycholicacid__KG4STM2r,Glycodeoxycholic acid/Glycochenodeoxycholic acid,Glycodeoxycholic acid/Glycochenodeoxycholic acid,450.3214004,[M+H]+,HMDB0000631,2,CHEBI:27471,3035026,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,"InChI=1S/C26H43NO5/c1-15(4-9-23(30)27-14-24(31)32)19-7-8-20-18-6-5-16-12-17(28)10-11-25(16,2)21(18)13-22(29)26(19,20)3/h15-22,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/t15-,16-,17-,18+,19-,20+,21+,22+,25+,26-/m1/s1",WVULKSPCQVQLCU-BUXLTGKBSA-N,C26H43NO5,[M],mxp0090 *** mxp0683
HP,Annotation__20220908__7alpha-Hydroxy-4-cholesten-3-one__5qnFuciY,7alpha-Hydroxy-4-cholesten-3-one,7alpha-Hydroxy-4-cholesten-3-one,401.3414064,[M+H]+,HMDB0001993,1,,123743,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](CC4=CC(=O)CC[C@]34C)O)C,"InChI=1S/C27H44O2/c1-17(2)7-6-8-18(3)21-9-10-22-25-23(12-14-27(21,22)5)26(4)13-11-20(28)15-19(26)16-24(25)29/h15,17-18,21-25,29H,6-14,16H2,1-5H3/t18-,21-,22+,23+,24-,25+,26+,27-/m1/s1",IOIZWEJGGCZDOL-RQDYSCIWSA-N,C27H44O2,[M],mxp2198
HP,Annotation__20220908__Cortisol__6sbNSELr,Cortisol,Cortisol,363.2166014,[M+H]+,HMDB0000063,1,CHEBI:17650,5754,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1",JYGXADMDTFJGBT-VWUMJDOOSA-N,C21H30O5,[M],mxp0710
HP,Annotation__20220908__Cortisone__JeMcA9ke,Cortisone,Cortisone,361.2009514,[M+H]+,HMDB0002802,1,CHEBI:16962,222786,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,"InChI=1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-15,18,22,26H,3-8,10-11H2,1-2H3/t14-,15-,18+,19-,20-,21-/m0/s1",MFYSYFVPBJMHGN-ZPOLXVRWSA-N,C21H28O5,[M],mxp0982
HP,Annotation__20220908__D-alpha-tocopherylquinone__ARaLb5co,D-alpha-tocopherylquinone,alpha-Tocoquinone,447.3832714,[M+H]+,HMDB0034408,1,,24205,CC1=C(C(=O)C(=C(C1=O)C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O)C,"InChI=1S/C29H50O3/c1-20(2)12-9-13-21(3)14-10-15-22(4)16-11-18-29(8,32)19-17-26-25(7)27(30)23(5)24(6)28(26)31/h20-22,32H,9-19H2,1-8H3",LTVDFSLWFKLJDQ-UHFFFAOYSA-N,C29H50O3,[M],mxp1821
HP,Annotation__20220908__glycidyllinoleate__H7ve9eCK,glycidyl linoleate,Glycidyl linoleate,337.2737214,[M+H]+,,,,23624908,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC1CO1,"InChI=1S/C21H36O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(22)24-19-20-18-23-20/h6-7,9-10,20H,2-5,8,11-19H2,1H3/b7-6-,10-9-",LOGTZDQTPQYKEN-HZJYTTRNSA-N,C21H36O3,[M],mxp1822
HP,Annotation__20220908__HydroxydehydroNifedipineCarboxylate__rrBL2nWA,Hydroxydehydro Nifedipine Carboxylate,Hydroxydehydro Nifedipine Carboxylate,347.0873794,[M+H]+,,,,13599653,CC1=C(C(=C(C(=N1)CO)C(=O)O)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,"InChI=1S/C16H14N2O7/c1-8-12(16(22)25-2)13(14(15(20)21)10(7-19)17-8)9-5-3-4-6-11(9)18(23)24/h3-6,19H,7H2,1-2H3,(H,20,21)",ARDQNVJJIRIJPD-UHFFFAOYSA-N,C16H14N2O7,[M],mxp1853
HP,Annotation__20220908__indole-4-carboxaldehyde__M2hTsd7k,indole-4-carboxaldehyde,Indole-4-carboxaldehyde,146.0600404,[M+H]+,,,,333703,C1=CC(=C2C=CNC2=C1)C=O,"InChI=1S/C9H7NO/c11-6-7-2-1-3-9-8(7)4-5-10-9/h1-6,10H",JFDDFGLNZWNJTK-UHFFFAOYSA-N,C9H7NO,[M],mxp1743
HP,"Annotation__20220908__isoquinoline-1,5-diol__NiBPc8Q5","isoquinoline-1,5-diol","Isoquinoline-1,5-diol",162.0549554,[M+H]+,HMDB0244237,1,,1340,C1=CC2=C(C=CNC2=O)C(=C1)O,"InChI=1S/C9H7NO2/c11-8-3-1-2-7-6(8)4-5-10-9(7)12/h1-5,11H,(H,10,12)",LFUJIPVWTMGYDG-UHFFFAOYSA-N,C9H7NO2,[M],mxp1747
HP,Annotation__20220908__N-Myristoylglycine__4u9gbz6Y,N-Myristoylglycine,NA-Gly 14:0,286.2376704,[M+H]+,HMDB0013250,1,,72348,CCCCCCCCCCCCCC(=O)NCC(=O)O,"InChI=1S/C16H31NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-15(18)17-14-16(19)20/h2-14H2,1H3,(H,17,18)(H,19,20)",DYUGTPXLDJQBRB-UHFFFAOYSA-N,C16H31NO3,[M],mxp1820
HP,Annotation__20220908__nortriptyline__SKTmoMMt,nortriptyline,Nortriptyline,264.1746754,[M+H]+,HMDB0014680,1,,4543,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,"InChI=1S/C19H21N/c1-20-14-6-11-19-17-9-4-2-7-15(17)12-13-16-8-3-5-10-18(16)19/h2-5,7-11,20H,6,12-14H2,1H3",PHVGLTMQBUFIQQ-UHFFFAOYSA-N,C19H21N,[M],mxp1709
HP,Annotation__20220908__O-Ethylhomoserine__iffz7Vss,O-Ethylhomoserine,O-Ethylhomoserine,148.0968204,[M+H]+,,,,176954,CCOCC[C@@H](C(=O)O)N,"InChI=1S/C6H13NO3/c1-2-10-4-3-5(7)6(8)9/h5H,2-4,7H2,1H3,(H,8,9)/t5-/m0/s1",YCSFMOVBARTLBW-YFKPBYRVSA-N,C6H13NO3,[M],mxp1829
HP,Annotation__20220908__Aminoisobutyricacid__KYihDwaZ,Aminoisobutyric acid,Aminoisobutyric acid,104.0706054,[M+H]+,HMDB0001906,1,CHEBI:27971,6119,CC(C)(C(=O)O)N,"InChI=1S/C4H9NO2/c1-4(2,5)3(6)7/h5H2,1-2H3,(H,6,7)",FUOOLUPWFVMBKG-UHFFFAOYSA-N,C4H9NO2,[M],mxp1190
